source,target
W4386566475,W3115588275
W4386566475,W3153239180
W4386566475,W3166947550
W4386566475,W4385567273
W4386566475,W4385574191
W4386582946,W3177211506
W4386582946,W3201345301
W4386582946,W4311472751
W4391487318,W3118410980
W4391487318,W4381889472
W3006184355,W3002194232
W3130611547,W3005141553
W3130611547,W3179362956
W3188847560,W3084611194
W3195395912,W2998595722
W4205698894,W3122604912
W4207072637,W3013831754
W4213133400,W3095148180
W4213133400,W3122428684
W4213133400,W3168051072
W4213133400,W3195442993
W4229446421,W3008931937
W4313479210,W3099716703
W4313479210,W3179100778
W4313479210,W3214221318
W4319170629,W2990197312
W4319170629,W3118057031
W4319170629,W3206235099
W4323294714,W3014762812
W4323294714,W3025017384
W4327544307,W3000567409
W4366824473,W3011476204
W4366824473,W3029619357
W4366824473,W3190589259
W4378527824,W3023537476
W4378527824,W3158457895
W4378527824,W3207845963
W4378527824,W4312886816
W4386254402,W3106908607
W4386254402,W3194508968
W4387608977,W3129490551
W4387608977,W3133869517
W4387608977,W3166250015
W4387608977,W3175555341
W4387608977,W3193354133
W4387608977,W4229370348
W4387608977,W4315703503
W4387608977,W4387608977
W4389900319,W3019111858
W3093500505,W3084925804
W3202456043,W3027060130
W4281618952,W3183959656
W4282830771,W3101102377
W4286490889,W4221004373
W4286490889,W4285094839
W4379800226,W3157889433
W4390658765,W3102097060
W4390658765,W4292608739
W4391439988,W3098661773
W4391439988,W3204171486
W4391439988,W3204248517
W4391439988,W4205760540
W4391439988,W4206582995
W4391439988,W4224911883
W4391439988,W4285009550
W4391439988,W4310375258
W4391439988,W4320728603
W4391439988,W4368366789
W4391439988,W4385810526
W4399779412,W4210998264
W4399779412,W4214942905
W4399779412,W4285296919
W4399779412,W4385517855
W3208051853,W3040784645
W4206953075,W3092195577
W4281774158,W3092195577
W4365807481,W4285128331
W4385399132,W4361204367
W4386158576,W4386119483
W4386566168,W3064462073
W4386566168,W4220902038
W4389896630,W4366332273
W4401588366,W4366960304
W4401588366,W4401588366
W3022617524,W3007146667
W3040814672,W3010971886
W3105171511,W3027060130
W3199924263,W2888929255
W4283397315,W3096315060
W4283397315,W3198947643
W4283397315,W4207072637
W4285387734,W3021300502
W4285387734,W3093304410
W4285387734,W3133113169
W4285387734,W4210813248
W4285387734,W4225242233
W4385226709,W3103187582
W4385226709,W3183552478
W4385226709,W4220957220
W4385226709,W4310439180
W4385226709,W4315779413
W4387935965,W3183552478
W4387935965,W4321176307
W4387935965,W4381612670
W4389836535,W3178406985
W4389836535,W3185044965
W4389836535,W4206140025
W4389836535,W4214573064
W4389836535,W4214644610
W4390215622,W4386884836
W4390215622,W4390215622
W4390660393,W3041482332
W4390660393,W3193362643
W4390660393,W3199945038
W4392902684,W3003536578
W4392902684,W3038218176
W4399314126,W3090068928
W4399314126,W4205115405
W4399358739,W3037975376
W4399358739,W3095911696
W4399358739,W3108791473
W3164983724,W3039154853
W3164983724,W3162884869
W3164983724,W3204424447
W3194996795,W3033225053
W4293871259,W3016454215
W4293871259,W3088363512
W4293871259,W3217042112
W4318150214,W3103844630
W4385227095,W4220677108
W4389923790,W4206931596
W4392454089,W2996839248
W4392454089,W3042247182
W4392454089,W3095868581
W4392454089,W3124873342
W4392454089,W4295048228
W4392477481,W3216767773
W4392477481,W4308469414
W4392477481,W4383503473
W4321369071,W3013687877
W4321369071,W4393782470
W4281570656,W3022408701
W4206002329,W3083743378
W4243730337,W3008354828
W3206490059,W3176480448
W3206490059,W3180876170
W3206490059,W3205721460
W4310267101,W3083743378
W4310267101,W4206002329
W4229451923,W3012222963
W4229451923,W3012264837
W4229451923,W3013086854
W4229451923,W3088523737
W4229451923,W3120783285
W4229451923,W3197903489
W4229451923,W3203388540
W4229451923,W3205752077
W4229451923,W3215830801
W4229451923,W3215934999
W4229451923,W4210306191
W4229451923,W4210506727
W4229451923,W4211154950
W4229451923,W4226105234
W4229451923,W4289812837
W3088851683,W3008354828
W3088851683,W3106862559
W4309477120,W3004713990
W4309477120,W3016553397
W4309477120,W3024962477
W4309477120,W3174477388
W4309477120,W3175126073
W4309477120,W3206371861
W4309477120,W3210550184
W4309477120,W4282933032
W3159743284,W3012222963
W3159743284,W3088335723
W3166244113,W3128218857
W3088795921,W3016450632
W3088795921,W3022151936
W3088795921,W3047294048
W3121136199,W3046422688
W3200676775,W3131471856
W3093563350,W3007509626
W4205366375,W3101254306
W4205366375,W3136587089
W4205366375,W3162184531
W4205366375,W3187013880
W4205366375,W3202537062
W4205366375,W4200596610
W4205366375,W4286510156
W4293859710,W4200023391
W4212984901,W3170736781
W3182007606,W3045002271
W4229027137,W2997577640
W4229027137,W3083351119
W4229027137,W4255024722
W3048545059,W3015800746
W4229006590,W3010938055
W4229006590,W3022653302
W4229006590,W3046741291
W4229006590,W3105918558
W4229006590,W3113232629
W4229006590,W3131163716
W4229006590,W3155729732
W4229006590,W3180762274
W4229006590,W3193362643
W4229006590,W3199945038
W4229006590,W3203901764
W4315927620,W3209407001
W4387651936,W4306695694
W2973044704,W3121759113
W2973044704,W3173527904
W4205256970,W3108284800
W4211154950,W3043373725
W4321484209,W3106093600
W3122356335,W3015004314
W3122356335,W3030469693
W3122356335,W3030528044
W3122356335,W3036746549
W3074496158,W3034104806
W4214575720,W4210987256
W4281790153,W2979699292
W4295300916,W3122574248
W4295300916,W3197200500
W4295300916,W3197527907
W4295300916,W4223959852
W4309332450,W3018354661
W4309332450,W3108624104
W4309332450,W3137684502
W4309332450,W3149882728
W4309332450,W3209818334
W4309332450,W4223577568
W4309332450,W4223646727
W4309332450,W4288080261
W4309332450,W4288712267
W4309332450,W4291009584
W4318483049,W3003481405
W4318483049,W4220824865
W4214662082,W2884982506
W4214662082,W3011328945
W4214662082,W3130643225
W4285043052,W4200545051
W4309961981,W3141177830
W4309961981,W3196085082
W4309961981,W3196725055
W4309961981,W4210438938
W4309961981,W4210600299
W3100945296,W3102459607
W3200080167,W2998285518
W3214668352,W3067151702
W4200055562,W2999566525
W4200055562,W3001053834
W4200055562,W3003912962
W4200055562,W3018574259
W4200055562,W3124526355
W4200055562,W3127211942
W4200055562,W3136442539
W4200055562,W3137621526
W4200055562,W3144861820
W4200055562,W3158644112
W4200055562,W3159531122
W4200055562,W3198684516
W4200055562,W3202288191
W4389176603,W3067151702
W3167589538,W3021416562
W3167589538,W3035586193
W3167589538,W3114485746
W3191546632,W3092195577
W4293348926,W3002506417
W4293348926,W3039635874
W4293348926,W3088556060
W4293348926,W3100657927
W4293348926,W4220709639
W4307290447,W4210480602
W4308620753,W3016130610
W3122984484,W3038334416
W4313180450,W3045002271
W4313180450,W3146736723
W4313180450,W3201834933
W4313180450,W4214813940
W3088365441,W3019102166
W3089954453,W3035787615
W3171023954,W3005159786
W3171023954,W3095749666
W3171023954,W3101199601
W3171023954,W3112878575
W3171023954,W3128332726
W3171023954,W3131248625
W3171023954,W3152818759
W3201766628,W3181265729
W3207693058,W3045002271
W3207693058,W3146736723
W4281254239,W3001053834
W4281254239,W3136442539
W4281254239,W3137621526
W4281254239,W3202288191
W4383058587,W3081104680
W3132753485,W3001155147
W4221128853,W3027923394
W4221128853,W3171507918
W4221128853,W3180876170
W4221128853,W3205721460
W4221128853,W3206490059
W4382241920,W3093358384
W4382241920,W4315619077
W4385662275,W3177211506
W4385662275,W4220909246
W4385662275,W4385662275
W3176480448,W3135851083
W4210488931,W3041356121
W4288080119,W3099710413
W4317516006,W3109878480
W4317516006,W3183552478
W4317516006,W3185407476
W4317516006,W4210927717
W4317516006,W4293395589
W4382462027,W4312455009
W4385662216,W3004713990
W4385662216,W3040784645
W4385662216,W3046446892
W4385662216,W3126495340
W4385662216,W3128210037
W4385662216,W3174477388
W4385662216,W3196139316
W4385662216,W3205959741
W4385662216,W4200040427
W4385662216,W4229459569
W4385662216,W4309477120
W4385662216,W4382561738
W3094603587,W3003178326
W3094603587,W3024233645
W3213930124,W3017072419
W3213930124,W3126495340
W4213423176,W3012046241
W4213440414,W3203855182
W4225009128,W3039942318
W4281287955,W3045906172
W4281287955,W3118890792
W4288924929,W3105835273
W4291009584,W3018354661
W4291009584,W3088368151
W4291009584,W3119934293
W4291009584,W3172678738
W4291009584,W3206726871
W4291009584,W3208586677
W4291009584,W4210355340
W4291009584,W4223577568
W4291550916,W3099003244
W4291550916,W3138423363
W4291550916,W4291550916
W4376131252,W3096690009
W4376131252,W3202083431
W3019243037,W3006237150
W3102150682,W3021393142
W3108664071,W3037100567
W3108664071,W3102150682
W3108664071,W3106527115
W3121668723,W3014461449
W3121668723,W3042067970
W3144472369,W3135067700
W3144472369,W3161818767
W3144472369,W3162587301
W3144472369,W4250912465
W3158289775,W3046596057
W3158289775,W3094952335
W3158289775,W3198982980
W3160713339,W3034104806
W3206345903,W3033910958
W3214014590,W3012492838
W3214014590,W3087144526
W3214014590,W3205923042
W3214014590,W3214014590
W4200621972,W4200621972
W4214608759,W3009037219
W4214608759,W3185070319
W4214608759,W3194160675
W4214608759,W4214608759
W4297175627,W3189234145
W4317601948,W3192281795
W4317601948,W4385761722
W4378830911,W4200093387
W4378830911,W4378830911
W4383604232,W3169288964
W4386000293,W3008382879
W4386000293,W3037618870
W4388783754,W3108381485
W4388937844,W4200282803
W4390646513,W4283790573
W4390646513,W4366463204
W4392649324,W4377289033
W4392880472,W3151189995
W4392880472,W3151834043
W4392880472,W4310570493
W4392882907,W3037252485
W4392888634,W4200001458
W4392888634,W4392888634
W4394762473,W4394762473
W4399985096,W2990264670
W4399985096,W3080546446
W4399985096,W3108638352
W4401499921,W4309689464
W4401499921,W4401499921
W4401673305,W3107804919
W4401673305,W3190054014
W4401673305,W4319333788
W4401673305,W4401673305
W4402859024,W4402859024
W4405349282,W4362549412
W3012006135,W3003468084
W3034875191,W3005939560
W3035634379,W2999584746
W3039796351,W3005366946
W3044442374,W3019102166
W3081902492,W3007136479
W3089244619,W3035618674
W3089244619,W3043048973
W3099628704,W3032479665
W3114575135,W3001419426
W3158677423,W3008521646
W3148522534,W3033709386
W3148522534,W3046302837
W3148522534,W3142977497
W3148522534,W3147500225
W3148522534,W3150670509
W3148522534,W3152457746
W3148522534,W4205504537
W4220965973,W3038378976
W4220965973,W3108284800
W4220965973,W3162442601
W3129075539,W3008354828
W3129075539,W3014214334
W3129075539,W3043700349
W3129075539,W3082377297
W3109504587,W3106416029
W3081636100,W2972486805
W3081636100,W3000872292
W3081636100,W3041101860
W3081636100,W3110892034
W3081636100,W3114551407
W4200619051,W3200545218
W4200619051,W4252401579
W4323060114,W3003912962
W3048118791,W3013827327
W3048118791,W3032521924
W3048118791,W3037068263
W3100657927,W3002506417
W3100657927,W3018354661
W3100657927,W3100704581
W3100657927,W3101619531
W3043373725,W3009077662
W3043373725,W3012222963
W3043373725,W3012264837
W3043373725,W3013086854
W3043373725,W3022408701
W3043373725,W4235861296
W4294074096,W4288099253
W3110607132,W3049457520
W3128211238,W3001524003
W4307408150,W3088919368
W4307408150,W3136624297
W4307408150,W3157321610
W4307408150,W3171681979
W3106392887,W3024191467
W3103850140,W3023923205
W3103850140,W3084438147
W3103850140,W3100638815
W3103850140,W3105904518
W3154483423,W3113777696
W3154483423,W3154483423
W3038368958,W2998817056
W3038368958,W3009524190
W3038368958,W3045111679
W3185467435,W3213013428
W3133024323,W3083972615
W4391139053,W4210930321
W4391575102,W3002169628
W4391575102,W3091797353
W4391575102,W4225805636
W4391575102,W4297256303
W4391575102,W4308430241
W4391575102,W4362704679
W4391575102,W4366238172
W4391575102,W4388854951
W4393870829,W3033306112
W4393870829,W3045556205
W4394761116,W3016118468
W4394761116,W3081297804
W4394761116,W3149882728
W4394761116,W3209432020
W4394761116,W4221097113
W4394761116,W4288712267
W4394761116,W4293067341
W4394761116,W4309332450
W4394761116,W4321610098
W4394761116,W4376874706
W4398150173,W3013661977
W4398150173,W3025609757
W4398150173,W3087107988
W4398150173,W3094237330
W4398150173,W3162531422
W4398150173,W3197823192
W4398150173,W4286008379
W4398150173,W4301372705
W4398150173,W4322754162
W4398150173,W4366824473
W4398150173,W4392361757
W4399512702,W3080740216
W4401238569,W3005159786
W4401238569,W3183552478
W4401238569,W4206136173
W4401238569,W4383370278
W4401238569,W4389455195
W4401238569,W4394618383
W3025358356,W3025358356
W3035252510,W3045002271
W3082649971,W3003735129
W3082649971,W3004870802
W3082649971,W3030530398
W3093509454,W3111969340
W3096893778,W3023923205
W3096893778,W3084438147
W3096893778,W3100638815
W3096893778,W3105904518
W4200301901,W3108284800
W4200301901,W3204382990
W4294770387,W4206086543
W4309157246,W4200092872
W4313656543,W4285160872
W4319350685,W3089315401
W4319350685,W4200004852
W4319350685,W4294326361
W4322723987,W3162686960
W4322723987,W3207519745
W4322723987,W4225352240
W4323859461,W3194508968
W4361228892,W3122604912
W4366000189,W3041591998
W4366764062,W4228997338
W4366764062,W4283796755
W4381435187,W4307439973
W4382182472,W3080172605
W4382182472,W3080883017
W4382182472,W3092756341
W4382182472,W3135396089
W4382182472,W3151738440
W4382182472,W3151834043
W4382182472,W3160144552
W4382182472,W3164164959
W4382182472,W3198206224
W4382182472,W3198501297
W4382182472,W4220950690
W4382182472,W4382182472
W4382317928,W3004333105
W4383554471,W3047267332
W4383554471,W3138327145
W4384299150,W3081460244
W4384340334,W3028952982
W4384340334,W3138159625
W4384340334,W3193775040
W4386029116,W3000953500
W4386029116,W3112719856
W4386029116,W3121247387
W4386029116,W3131456049
W4386029116,W3200190042
W4386029116,W3213669456
W4386029116,W4214512543
W4386029116,W4226400050
W4386029116,W4285019262
W4386029116,W4321606007
W4386918898,W4210444794
W4386918898,W4226293621
W4386918898,W4308079985
W4386918898,W4319303369
W4387253536,W3092482094
W4387253536,W3164164534
W4387253536,W4317802895
W4387670000,W3114482067
W4387670000,W3114791058
W4387670000,W3126015403
W4387670000,W3157208268
W4387670000,W3170427175
W4387670000,W4200007429
W4387670000,W4280520638
W4387670000,W4285412435
W4388666300,W4285129195
W4388666300,W4317638593
W4388669291,W3200140520
W4388669291,W3203926739
W4388670807,W4318573539
W4388670807,W4388670807
W4388670807,W4389133633
W4388871732,W3134300438
W4388871732,W4223542750
W4388871732,W4280618352
W4388891129,W4221158686
W4388891129,W4367051137
W4388909739,W4390234337
W4389049590,W4221032927
W4389085975,W4318578156
W4389342201,W3177293356
W4389342201,W4308748377
W4389763619,W3033077661
W4389763619,W3111617734
W4391152484,W4391152484
W4391623341,W3186267725
W4391904519,W4200041009
W4391904519,W4200260642
W4391904519,W4313826464
W4393229391,W4214608759
W4393229391,W4393229391
W4399303662,W3138974961
W4399303662,W4282925896
W4399303662,W4300689725
W4401464002,W3000953500
W4401464002,W3112719856
W4401464002,W3121247387
W4401464002,W3142883991
W4401464002,W3158289775
W4401464002,W3200190042
W4401464002,W4200356613
W4401464002,W4214512543
W4401464002,W4226400050
W4401464002,W4285019262
W4401464002,W4393373659
W4401464002,W4395467068
W3033917491,W3015004314
W3046815486,W2999523674
W3046815486,W3005031213
W3081317145,W3033306112
W3119632452,W3003912962
W3165330892,W3040561477
W3165330892,W3112719856
W3165330892,W3121247387
W3165330892,W3131456049
W3165330892,W3142883991
W3165330892,W3158289775
W3165330892,W3198982980
W3165330892,W4214512543
W3216545500,W3113243524
W4282976187,W3182594157
W3189639383,W3127620744
W3189639383,W3213669456
W3206458068,W3008585422
W3206458068,W3120461524
W4200169706,W3003134482
W4253536741,W3049457520
W4286462093,W3197665808
W4286462093,W4205616329
W4293637563,W3092578328
W4293637563,W3095993210
W4310854110,W3098944785
W4310854110,W3104982782
W4310854110,W3183552478
W4310854110,W4224248183
W4382282543,W3023012265
W4386393656,W2963002078
W4386393656,W3029593891
W4386393656,W3082663792
W4386393656,W3096083924
W4386393656,W3134740128
W4386393656,W4210911430
W4386393656,W4223545316
W4386393656,W4386426862
W4387595877,W4387973526
W4387839001,W4302008964
W4387839001,W4327810373
W4389344324,W4281763340
W4390245899,W3006501075
W4390245899,W3104754456
W4390245899,W4312447804
W4390245899,W4313510018
W4390821640,W4220884606
W4390821640,W4313510018
W4391467359,W4283722823
W4392730068,W4321120792
W4392888596,W4319461245
W4392889339,W3183482955
W4392889339,W4293043551
W4394695435,W3120704537
W4394695435,W4388052359
W4394695435,W4390098629
W4399304409,W3094511958
W4399814772,W3137767336
W4400011505,W3049600165
W4401246726,W3207115452
W4401413163,W3015836630
W4401413163,W3036944534
W4401413163,W4200433447
W4401413163,W4211195883
W4401413163,W4309580506
W4401451286,W3036570619
W4401451286,W3121378486
W4401451286,W3196501854
W4401451286,W4362717973
W4401451286,W4388617930
W4401451286,W4392961657
W4401480431,W4311801359
W4402529756,W4402529756
W4402765164,W3034104806
W4402765164,W4285730790
W4402765164,W4285797440
W4402765164,W4313827561
W4402765164,W4319460990
W4402765164,W4366981564
W4402765164,W4383058800
W4402765164,W4386463010
W4402765164,W4387662021
W4402765164,W4395695937
W4402849790,W4212927615
